hello worldsink_buff:100 
 cnt:0  val: -1384 
 cnt:3790  val: -8000 
 cnt:3791  val: -8000 
 cnt:3792  val: -8000 
 cnt:3793  val: -8000 
 cnt:3794  val: -7980 
 cnt:3795  val: -7460 
 cnt:3796  val: -7740 
 cnt:3797  val: -7460 
 cnt:3798  val: -7320 
 cnt:3799  val: -7008 
 cnt:3800  val: -7008 
 cnt:3801  val: -7008 
 cnt:3802  val: -6852 
 cnt:3803  val: -6676 
 cnt:3804  val: -6256 
 cnt:3805  val: -6544 
 cnt:3806  val: -6236 
 cnt:3807  val: -6004 
 cnt:3808  val: -5996 
 cnt:3809  val: -6004 
 cnt:3810  val: -5996 
 cnt:3811  val: -6004 
 cnt:3812  val: -5996 
 cnt:3813  val: -6076 
 cnt:3814  val: -6592 
 cnt:3815  val: -6136 
 cnt:3816  val: -6152 
 cnt:3817  val: -6664 
 cnt:3818  val: -6668 
 cnt:3819  val: -6748 
 cnt:3820  val: -6988 
 cnt:3821  val: -7068 
 cnt:3822  val: -7340 
 cnt:3823  val: -7348 
 cnt:3824  val: -7484 
 cnt:3825  val: -7988 
 cnt:3826  val: -7580 
 cnt:3827  val: -7620 
 cnt:3828  val: -8000 
 cnt:3829  val: -8000 
 cnt:3830  val: -8000 
 cnt:3831  val: -8000 
 cnt:3832  val: -8000 
 cnt:3833  val: -8000 
 cnt:3834  val: -7980 
 cnt:3835  val: -7460 
 cnt:3836  val: -7740 
 cnt:3837  val: -7460 
 cnt:3838  val: -7320 
 cnt:3839  val: -7008 
 cnt:3840  val: -7008 
 cnt:3841  val: -7008 
 cnt:3842  val: -6852 
 cnt:3843  val: -6676 
 cnt:3844  val: -6256 
 cnt:3845  val: -6544 
 cnt:3846  val: -6236 
 cnt:3847  val: -6004 
 cnt:3848  val: -5996 
 cnt:3849  val: -6004 
 cnt:3850  val: -5996 
 cnt:3851  val: -6004 
 cnt:3852  val: -5996 
 cnt:3853  val: -6076 
 cnt:3854  val: -6592 
 cnt:3855  val: -6136 
 cnt:3856  val: -6152 
 cnt:3857  val: -6664 
 cnt:3858  val: -6668 
 cnt:3859  val: -6748 
 cnt:3860  val: -6988 
 cnt:3861  val: -7068 
 cnt:3862  val: -7340 
 cnt:3863  val: -7348 
 cnt:3864  val: -7484 
 cnt:3865  val: -7988 
 cnt:3866  val: -7580 
 cnt:3867  val: -7620 
 cnt:3868  val: -8000 
 cnt:3869  val: -8000 
 cnt:3870  val: -8000 
 cnt:3871  val: -8000 
 cnt:3872  val: -8000 
 cnt:3873  val: -8000 
 cnt:3874  val: -7980 
 cnt:3875  val: -7460 
 cnt:3876  val: -7740 
 cnt:3877  val: -7460 
 cnt:3878  val: -7320 
 cnt:3879  val: -7008 
 cnt:3880  val: -7008 
 cnt:3881  val: -7008 
 cnt:3882  val: -6852 
 cnt:3883  val: -6676 
 cnt:3884  val: -6256 
 cnt:3885  val: -6544 
 cnt:3886  val: -6236 
 cnt:3887  val: -6004 
 cnt:3888  val: -5996 
 cnt:3889  val: -6004 
 cnt:3890  val: -5996 
 cnt:3891  val: -6004 
 cnt:3892  val: -5996 
 cnt:3893  val: -6076 
 cnt:3894  val: -6592 
 cnt:3895  val: -6136 
 cnt:3896  val: -6152 
 cnt:3897  val: -6664 
 cnt:3898  val: -6668 
 cnt:3899  val: -6748 
 cnt:3900  val: -6988 
 cnt:3901  val: -7068 
 cnt:3902  val: -7340 
 cnt:3903  val: -7348 
 cnt:3904  val: -7484 
 cnt:3905  val: -7988 
 cnt:3906  val: -7580 
 cnt:3907  val: -7620 
 cnt:3908  val: -8000 
 cnt:3909  val: -8000 
 cnt:3910  val: -8000 
 cnt:3911  val: -8000 
 cnt:3912  val: -8000 
 cnt:3913  val: -8000 
 cnt:3914  val: -7980 
 cnt:3915  val: -7460 
 cnt:3916  val: -7740 
 cnt:3917  val: -7460 
 cnt:3918  val: -7320 
 cnt:3919  val: -7008 
 cnt:3920  val: -7008 
 cnt:3921  val: -7008 
 cnt:3922  val: -6852 
 cnt:3923  val: -6676 
 cnt:3924  val: -6256 
 cnt:3925  val: -6544 
 cnt:3926  val: -6236 
 cnt:3927  val: -6004 
 cnt:3928  val: -5996 
 cnt:3929  val: -6004 
 cnt:3930  val: -5996 
 cnt:3931  val: -6004 
 cnt:3932  val: -5996 
 cnt:3933  val: -6076 
 cnt:3934  val: -6592 
 cnt:3935  val: -6136 
 cnt:3936  val: -6152 
 cnt:3937  val: -6664 
 cnt:3938  val: -6668 
 cnt:3939  val: -6748 
 cnt:3940  val: -6988 
 cnt:3941  val: -7068 
 cnt:3942  val: -7340 
 cnt:3943  val: -7348 
 cnt:3944  val: -7484 
 cnt:3945  val: -7988 
 cnt:3946  val: -7580 
 cnt:3947  val: -7620 
 cnt:3948  val: -8000 
 cnt:3949  val: -8000 
 cnt:3950  val: -8000 
 cnt:3951  val: -8000 
 cnt:3952  val: -8000 
 cnt:3953  val: -8000 
 cnt:3954  val: -7980 
 cnt:3955  val: -7460 
 cnt:3956  val: -7740 
 cnt:3957  val: -7460 
 cnt:3958  val: -7320 
 cnt:3959  val: -7008 
 cnt:3960  val: -7008 
 cnt:3961  val: -7008 
 cnt:3962  val: -6852 
 cnt:3963  val: -6676 
 cnt:3964  val: -6256 
 cnt:3965  val: -6544 
 cnt:3966  val: -6236 
 cnt:3967  val: -6004 
 cnt:3968  val: -5996 
 cnt:3969  val: -6004 
 cnt:3970  val: -5996 
 cnt:3971  val: -6004 
 cnt:3972  val: -5996 
 cnt:3973  val: -6076 
 cnt:3974  val: -6592 
 cnt:3975  val: -6136 
 cnt:3976  val: -6152 
 cnt:3977  val: -6664 
 cnt:3978  val: -6668 
 cnt:3979  val: -6748 
 cnt:3980  val: -6988 
 cnt:3981  val: -7068 
 cnt:3982  val: -7340 
 cnt:3983  val: -7348 
 cnt:3984  val: -7484 
 cnt:3985  val: -7988 
 cnt:3986  val: -7580 
 cnt:3987  val: -7620 
 cnt:3988  val: -8000 
 cnt:3989  val: -8000 
 cnt:3990  val: -8000 
 cnt:3991  val: -8000 
 cnt:3992  val: -8000 
 cnt:3993  val: -8000 
 cnt:3994  val: -7980 
 cnt:3995  val: -7460 
 cnt:3996  val: -7740 
 cnt:3997  val: -7460 
 cnt:3998  val: -7320 
 cnt:3999  val: -7008 
 cnt:4000  val: -7008 
 cnt:4001  val: -7008 
 cnt:4002  val: -6852 
 cnt:4003  val: -6676 
 cnt:4004  val: -6256 
 cnt:4005  val: -6544 
 cnt:4006  val: -6236 
 cnt:4007  val: -6004 
 cnt:4008  val: -5996 
 cnt:4009  val: -6004 
 cnt:4010  val: -5996 
 cnt:4011  val: -6004 
 cnt:4012  val: -5996 
 cnt:4013  val: -6076 
 cnt:4014  val: -6592 
 cnt:4015  val: -6136 
 cnt:4016  val: -6152 
 cnt:4017  val: -6664 
 cnt:4018  val: -6668 
 cnt:4019  val: -6748 
 cnt:4020  val: -6988 
 cnt:4021  val: -7068 
 cnt:4022  val: -7340 
 cnt:4023  val: -7348 
 cnt:4024  val: -7484 
 cnt:4025  val: -7988 
 cnt:4026  val: -7580 
 cnt:4027  val: -7620 
 cnt:4028  val: -8000 
 cnt:4029  val: -8000 
 cnt:4030  val: -8000 
 cnt:4031  val: -8000 
 cnt:4032  val: -8000 
 cnt:4033  val: -8000 
 cnt:4034  val: -7980 
 cnt:4035  val: -7460 
 cnt:4036  val: -7740 
 cnt:4037  val: -7460 
 cnt:4038  val: -7320 
 cnt:4039  val: -7008 
 cnt:4040  val: -7008 
 cnt:4041  val: -7008 
 cnt:4042  val: -6852 
 cnt:4043  val: -6676 
 cnt:4044  val: -6256 
 cnt:4045  val: -6544 
 cnt:4046  val: -6236 
 cnt:4047  val: -6004 
 cnt:4048  val: -5996 
 cnt:4049  val: -6004 
 cnt:4050  val: -5996 
 cnt:4051  val: -6004 
 cnt:4052  val: -5996 
 cnt:4053  val: -6076 
 cnt:4054  val: -6592 
 cnt:4055  val: -6136 
 cnt:4056  val: -6152 
 cnt:4057  val: -6664 
 cnt:4058  val: -6668 
 cnt:4059  val: -6748 
 cnt:4060  val: -6988 
 cnt:4061  val: -7068 
 cnt:4062  val: -7340 
 cnt:4063  val: -7348 
 cnt:4064  val: -7484 
 cnt:4065  val: -7988 
 cnt:4066  val: -7580 
 cnt:4067  val: -7620 
 cnt:4068  val: -8000 
 cnt:4069  val: -8000 
 cnt:4070  val: -8000 
 cnt:4071  val: -8000 
 cnt:4072  val: -8000 
 cnt:4073  val: -8000 
 cnt:4074  val: -7980 
 cnt:4075  val: -7460 
 cnt:4076  val: -7740 
 cnt:4077  val: -7460 
 cnt:4078  val: -7320 
 cnt:4079  val: -7008 
 cnt:4080  val: -7008 
 cnt:4081  val: -7008 
 cnt:4082  val: -6852 
 cnt:4083  val: -6676 
 cnt:4084  val: -6256 
 cnt:4085  val: -6544 
 cnt:4086  val: -6236 
 cnt:4087  val: -6004 
 cnt:4088  val: -5996 
 cnt:4089  val: -6004 
 cnt:4090  val: -5996 
 cnt:4091  val: -6004 
 cnt:4092  val: -5996 
 cnt:4093  val: -6076 
 cnt:4094  val: -6592 
 cnt:4095  val: -6136 
count:0 speed time:0.006399 
